date,region,niche,source_family,query,quality_score,use_when,evidence_to_capture,failure_pattern,safe_next_action,notes
2026-06-17,Emu Park,art gallery workshops market,Direct owned website search,"""Emu Park"" ""artist"" ""official website""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"owned website URL, business name, region match, website/service gap or conversion issue",5 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Emu Park,cafe restaurant bar catering,Google Business Profile style result,"""Emu Park"" ""cafe"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Emu Park,cafe restaurant bar catering,Google Business Profile style result,"""Emu Park"" ""restaurant"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Emu Park,cafe restaurant bar catering,Google Business Profile style result,"""Emu Park"" ""bar"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Emu Park,cafe restaurant bar catering,Google Business Profile style result,"""Emu Park"" ""catering"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Emu Park,cafe restaurant bar catering,Google Business Profile style result,"""Emu Park"" ""takeaway"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Emu Park,cleaning pest control,Direct owned website search,"""Emu Park"" ""cleaning"" ""official website""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"owned website URL, business name, region match, website/service gap or conversion issue",4 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Emu Park,cleaning pest control,Direct owned website search,"""Emu Park"" ""pest control"" ""official website""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"owned website URL, business name, region match, website/service gap or conversion issue",4 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Emu Park,cleaning pest control,Direct owned website search,"""Emu Park"" ""termite"" ""official website""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"owned website URL, business name, region match, website/service gap or conversion issue",4 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Emu Park,cleaning pest control,Direct owned website search,"""Emu Park"" ""carpet cleaning"" ""official website""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"owned website URL, business name, region match, website/service gap or conversion issue",4 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Emu Park,landscaping excavation mini digger,Direct owned website search,"""Emu Park"" ""landscaping"" ""official website""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"owned website URL, business name, region match, website/service gap or conversion issue",6 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Emu Park,landscaping excavation mini digger,Direct owned website search,"""Emu Park"" ""earthmoving"" ""official website""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"owned website URL, business name, region match, website/service gap or conversion issue",6 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Emu Park,landscaping excavation mini digger,Direct owned website search,"""Emu Park"" ""mini digger"" ""official website""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"owned website URL, business name, region match, website/service gap or conversion issue",6 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Emu Park,landscaping excavation mini digger,Direct owned website search,"""Emu Park"" ""excavation"" ""official website""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"owned website URL, business name, region match, website/service gap or conversion issue",6 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Emu Park,salon beauty barber,Google Business Profile style result,"""Emu Park"" ""hair salon"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Emu Park,salon beauty barber,Google Business Profile style result,"""Emu Park"" ""beauty"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Emu Park,salon beauty barber,Google Business Profile style result,"""Emu Park"" ""barber"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Emu Park,salon beauty barber,Google Business Profile style result,"""Emu Park"" ""skin"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Kawana Rockhampton,art gallery workshops market,Google Business Profile style result,"""Kawana Rockhampton"" ""gallery"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Kawana Rockhampton,art gallery workshops market,Google Business Profile style result,"""Kawana Rockhampton"" ""workshop"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Kawana Rockhampton,art gallery workshops market,Google Business Profile style result,"""Kawana Rockhampton"" ""market"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Kawana Rockhampton,art gallery workshops market,Google Business Profile style result,"""Kawana Rockhampton"" ""artist"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Kawana Rockhampton,cleaning pest control,Google Business Profile style result,"""Kawana Rockhampton"" ""cleaning"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Kawana Rockhampton,cleaning pest control,Google Business Profile style result,"""Kawana Rockhampton"" ""pest control"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Kawana Rockhampton,cleaning pest control,Google Business Profile style result,"""Kawana Rockhampton"" ""termite"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Kawana Rockhampton,cleaning pest control,Google Business Profile style result,"""Kawana Rockhampton"" ""carpet cleaning"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Kawana Rockhampton,landscaping excavation mini digger,Google Business Profile style result,"""Kawana Rockhampton"" ""landscaping"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Kawana Rockhampton,landscaping excavation mini digger,Google Business Profile style result,"""Kawana Rockhampton"" ""earthmoving"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Kawana Rockhampton,landscaping excavation mini digger,Google Business Profile style result,"""Kawana Rockhampton"" ""mini digger"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Kawana Rockhampton,landscaping excavation mini digger,Google Business Profile style result,"""Kawana Rockhampton"" ""excavation"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Kawana Rockhampton,salon beauty barber,Google Business Profile style result,"""Kawana Rockhampton"" ""hair salon"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Kawana Rockhampton,salon beauty barber,Google Business Profile style result,"""Kawana Rockhampton"" ""beauty"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Kawana Rockhampton,salon beauty barber,Google Business Profile style result,"""Kawana Rockhampton"" ""barber"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Kawana Rockhampton,salon beauty barber,Google Business Profile style result,"""Kawana Rockhampton"" ""skin"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Rockhampton,art gallery workshops market,Google Business Profile style result,"""Rockhampton"" ""gallery"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Rockhampton,art gallery workshops market,Google Business Profile style result,"""Rockhampton"" ""workshop"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Rockhampton,art gallery workshops market,Google Business Profile style result,"""Rockhampton"" ""market"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Rockhampton,art gallery workshops market,Google Business Profile style result,"""Rockhampton"" ""artist"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Rockhampton,cleaning pest control,Google Business Profile style result,"""Rockhampton"" ""cleaning"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Rockhampton,cleaning pest control,Google Business Profile style result,"""Rockhampton"" ""pest control"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Rockhampton,cleaning pest control,Google Business Profile style result,"""Rockhampton"" ""termite"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Rockhampton,cleaning pest control,Google Business Profile style result,"""Rockhampton"" ""carpet cleaning"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Rockhampton,landscaping excavation mini digger,Google Business Profile style result,"""Rockhampton"" ""landscaping"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Rockhampton,landscaping excavation mini digger,Google Business Profile style result,"""Rockhampton"" ""earthmoving"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Rockhampton,landscaping excavation mini digger,Google Business Profile style result,"""Rockhampton"" ""mini digger"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Rockhampton,landscaping excavation mini digger,Google Business Profile style result,"""Rockhampton"" ""excavation"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Rockhampton,salon beauty barber,Google Business Profile style result,"""Rockhampton"" ""hair salon"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Rockhampton,salon beauty barber,Google Business Profile style result,"""Rockhampton"" ""beauty"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Rockhampton,salon beauty barber,Google Business Profile style result,"""Rockhampton"" ""barber"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Rockhampton,salon beauty barber,Google Business Profile style result,"""Rockhampton"" ""skin"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Yeppoon,art gallery workshops market,Direct owned website search,"""Yeppoon"" ""gallery"" ""official website""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"owned website URL, business name, region match, website/service gap or conversion issue",6 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Yeppoon,art gallery workshops market,Direct owned website search,"""Yeppoon"" ""workshop"" ""official website""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"owned website URL, business name, region match, website/service gap or conversion issue",6 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Yeppoon,art gallery workshops market,Direct owned website search,"""Yeppoon"" ""market"" ""official website""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"owned website URL, business name, region match, website/service gap or conversion issue",6 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Yeppoon,art gallery workshops market,Direct owned website search,"""Yeppoon"" ""artist"" ""official website""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"owned website URL, business name, region match, website/service gap or conversion issue",6 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Yeppoon,cafe restaurant bar catering,Google Business Profile style result,"""Yeppoon"" ""cafe"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Yeppoon,cafe restaurant bar catering,Google Business Profile style result,"""Yeppoon"" ""restaurant"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Yeppoon,cafe restaurant bar catering,Google Business Profile style result,"""Yeppoon"" ""bar"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Yeppoon,cafe restaurant bar catering,Google Business Profile style result,"""Yeppoon"" ""catering"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Yeppoon,cafe restaurant bar catering,Google Business Profile style result,"""Yeppoon"" ""takeaway"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Yeppoon,cleaning pest control,Direct owned website search,"""Yeppoon"" ""cleaning"" ""official website""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"owned website URL, business name, region match, website/service gap or conversion issue",4 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Yeppoon,cleaning pest control,Direct owned website search,"""Yeppoon"" ""pest control"" ""official website""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"owned website URL, business name, region match, website/service gap or conversion issue",4 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Yeppoon,cleaning pest control,Direct owned website search,"""Yeppoon"" ""termite"" ""official website""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"owned website URL, business name, region match, website/service gap or conversion issue",4 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Yeppoon,cleaning pest control,Direct owned website search,"""Yeppoon"" ""carpet cleaning"" ""official website""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"owned website URL, business name, region match, website/service gap or conversion issue",4 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Yeppoon,landscaping excavation mini digger,Google Business Profile style result,"""Yeppoon"" ""landscaping"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Yeppoon,landscaping excavation mini digger,Google Business Profile style result,"""Yeppoon"" ""earthmoving"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Yeppoon,landscaping excavation mini digger,Google Business Profile style result,"""Yeppoon"" ""mini digger"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Yeppoon,landscaping excavation mini digger,Google Business Profile style result,"""Yeppoon"" ""excavation"" ""Google"" ""reviews""",92,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Capricorn Coast,landscaping excavation mini digger,Google Business Profile style result,"""Capricorn Coast"" ""landscaping"" ""Google"" ""reviews""",90,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",4 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Capricorn Coast,landscaping excavation mini digger,Google Business Profile style result,"""Capricorn Coast"" ""earthmoving"" ""Google"" ""reviews""",90,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",4 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Capricorn Coast,landscaping excavation mini digger,Google Business Profile style result,"""Capricorn Coast"" ""mini digger"" ""Google"" ""reviews""",90,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",4 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Capricorn Coast,landscaping excavation mini digger,Google Business Profile style result,"""Capricorn Coast"" ""excavation"" ""Google"" ""reviews""",90,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",4 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Emu Park,art gallery workshops market,Google Business Profile style result,"""Emu Park"" ""gallery"" ""Google"" ""reviews""",90,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",5 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Emu Park,art gallery workshops market,Google Business Profile style result,"""Emu Park"" ""workshop"" ""Google"" ""reviews""",90,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",5 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Emu Park,art gallery workshops market,Google Business Profile style result,"""Emu Park"" ""market"" ""Google"" ""reviews""",90,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",5 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Emu Park,art gallery workshops market,Google Business Profile style result,"""Emu Park"" ""artist"" ""Google"" ""reviews""",90,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",5 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Emu Park,cleaning pest control,Google Business Profile style result,"""Emu Park"" ""cleaning"" ""Google"" ""reviews""",90,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",4 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Emu Park,cleaning pest control,Google Business Profile style result,"""Emu Park"" ""pest control"" ""Google"" ""reviews""",90,Use now because generic social search has repeatedly returned weak locality/background results.,"business name, public profile/result URL, website/social link, region match",4 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
